"timestamp","sensor.sigen_consumed_power","sensor.sigen_pv_power"
"2025-09-09T01:24:00.000Z","0.137","5.135"
"2025-09-09T01:25:00.000Z","0.139","5.139"
"2025-09-09T01:26:00.000Z","0.146","5.145"
"2025-09-09T01:27:00.000Z","0.146","5.148"
"2025-09-09T01:28:00.000Z","0.114","5.113"
"2025-09-09T01:29:00.000Z","0.102","5.102"
"2025-09-09T01:30:00.000Z","0.098","5.097"
"2025-09-09T01:31:00.000Z","0.1","5.1"
"2025-09-09T01:32:00.000Z","0.174","5.183"
"2025-09-09T01:33:00.000Z","0.115","5.11"
"2025-09-09T01:34:00.000Z","0.104","5.104"
"2025-09-09T01:35:00.000Z","0.106","5.106"
"2025-09-09T01:36:00.000Z","0.11","5.111"
"2025-09-09T01:37:00.000Z","0.116","5.115"
"2025-09-09T01:38:00.000Z","0.109","5.109"
"2025-09-09T01:39:00.000Z","0.102","5.104"
"2025-09-09T01:40:00.000Z","0.106","5.105"
"2025-09-09T01:41:00.000Z","0.095","5.094"
"2025-09-09T01:42:00.000Z","0.09","5.093"
"2025-09-09T01:43:00.000Z","0.091","5.092"
"2025-09-09T01:44:00.000Z","0.098","5.101"
"2025-09-09T01:45:00.000Z","0.118","5.117"
"2025-09-09T01:46:00.000Z","0.123","5.119"
"2025-09-09T01:47:00.000Z","0.144","5.144"
"2025-09-09T01:48:00.000Z","0.23","5.236"
"2025-09-09T01:49:00.000Z","0.175","5.167"
"2025-09-09T01:50:00.000Z","0.113","5.112"
"2025-09-09T01:51:00.000Z","0.123","5.124"
"2025-09-09T01:52:00.000Z","0.126","5.125"
"2025-09-09T01:53:00.000Z","0.114","5.111"
"2025-09-09T01:54:00.000Z","0.102","5.071"
"2025-09-09T01:55:00.000Z","0.086","5.087"
"2025-09-09T01:56:00.000Z","0.1","5.098"
"2025-09-09T01:57:00.000Z","0.096","5.095"
"2025-09-09T01:58:00.000Z","0.101","5.101"
"2025-09-09T01:59:00.000Z","0.106","5.104"
"2025-09-09T02:00:00.000Z","0.107","5.105"
"2025-09-09T02:01:00.000Z","0.152","5.157"
"2025-09-09T02:02:00.000Z","0.163","5.166"
"2025-09-09T02:03:00.000Z","0.176","5.179"
"2025-09-09T02:04:00.000Z","0.183","5.191"
"2025-09-09T02:05:00.000Z","0.154","5.145"
"2025-09-09T02:06:00.000Z","0.116","5.118"
"2025-09-09T02:07:00.000Z","0.117","5.117"
"2025-09-09T02:08:00.000Z","0.124","5.125"
"2025-09-09T02:09:00.000Z","0.122","5.119"
"2025-09-09T02:10:00.000Z","0.1","5.098"
"2025-09-09T02:11:00.000Z","0.061","5.02"
"2025-09-09T02:12:00.000Z","0.089","5.092"
"2025-09-09T02:13:00.000Z","0.095","5.071"
"2025-09-09T02:14:00.000Z","0.087","5.066"
"2025-09-09T02:15:00.000Z","0.099","5.099"
"2025-09-09T02:16:00.000Z","0.105","5.104"
"2025-09-09T02:17:00.000Z","0.118","5.12"
"2025-09-09T02:18:00.000Z","0.117","5.116"
"2025-09-09T02:19:00.000Z","0.112","5.113"
"2025-09-09T02:20:00.000Z","0.209","5.214"
"2025-09-09T02:21:00.000Z","0.143","5.136"
"2025-09-09T02:22:00.000Z","0.142","5.143"
"2025-09-09T02:23:00.000Z","0.15","5.152"
"2025-09-09T02:24:00.000Z","0.156","5.159"
"2025-09-09T02:25:00.000Z","0.172","5.173"
"2025-09-09T02:26:00.000Z","0.172","5.171"
"2025-09-09T02:27:00.000Z","0.164","5.163"
"2025-09-09T02:28:00.000Z","0.149","5.15"
"2025-09-09T02:29:00.000Z","0.151","5.151"
"2025-09-09T02:30:00.000Z","0.153","5.153"
"2025-09-09T02:31:00.000Z","0.126","5.118"
"2025-09-09T02:32:00.000Z","0.166","5.169"
"2025-09-09T02:33:00.000Z","0.172","5.17"
"2025-09-09T02:34:00.000Z","0.178","5.178"
"2025-09-09T02:35:00.000Z","0.157","5.156"
"2025-09-09T02:36:00.000Z","0.24","5.192"
"2025-09-09T02:37:00.000Z","0.174","5.139"
"2025-09-09T02:38:00.000Z","0.166","4.98"
"2025-09-09T02:39:00.000Z","0.181","4.856"
"2025-09-09T02:40:00.000Z","0.161","4.751"
"2025-09-09T02:41:00.000Z","0.144","4.681"
"2025-09-09T02:42:00.000Z","0.152","4.612"
"2025-09-09T02:43:00.000Z","0.141","4.572"
"2025-09-09T02:44:00.000Z","0.144","4.526"
"2025-09-09T02:45:00.000Z","0.122","4.475"
"2025-09-09T02:46:00.000Z","0.078","4.436"
"2025-09-09T02:47:00.000Z","0.081","4.401"
"2025-09-09T02:48:00.000Z","0.084","4.391"
"2025-09-09T02:49:00.000Z","0.08","4.376"
"2025-09-09T02:50:00.000Z","0.078","4.357"
"2025-09-09T02:51:00.000Z","0.085","4.341"
"2025-09-09T02:52:00.000Z","0.184","4.314"
"2025-09-09T02:53:00.000Z","0.119","4.285"
"2025-09-09T02:54:00.000Z","0.106","4.265"
"2025-09-09T02:55:00.000Z","0.128","4.246"
"2025-09-09T02:56:00.000Z","0.114","4.225"
"2025-09-09T02:57:00.000Z","0.125","4.197"
"2025-09-09T02:58:00.000Z","0.14","4.168"
"2025-09-09T02:59:00.000Z","0.161","4.143"
"2025-09-09T03:00:00.000Z","0.165","4.133"
"2025-09-09T03:01:00.000Z","0.155","4.121"
"2025-09-09T03:02:00.000Z","0.168","4.099"
"2025-09-09T03:03:00.000Z","0.162","4.064"
"2025-09-09T03:04:00.000Z","0.175","4.037"
"2025-09-09T03:05:00.000Z","0.173","4.019"
"2025-09-09T03:06:00.000Z","0.184","4.009"
"2025-09-09T03:07:00.000Z","0.209","3.991"
"2025-09-09T03:08:00.000Z","0.316","3.971"
"2025-09-09T03:09:00.000Z","0.228","3.958"
"2025-09-09T03:10:00.000Z","0.21","3.946"
"2025-09-09T03:11:00.000Z","0.221","3.932"
"2025-09-09T03:12:00.000Z","0.216","3.921"
"2025-09-09T03:13:00.000Z","0.216","3.914"
"2025-09-09T03:14:00.000Z","0.223","3.905"
"2025-09-09T03:15:00.000Z","0.219","3.886"
"2025-09-09T03:16:00.000Z","0.212","3.89"
"2025-09-09T03:17:00.000Z","0.168","3.895"
"2025-09-09T03:18:00.000Z","0.162","3.9"
"2025-09-09T03:19:00.000Z","0.153","3.902"
"2025-09-09T03:20:00.000Z","0.161","3.9"
"2025-09-09T03:21:00.000Z","0.166","3.887"
"2025-09-09T03:22:00.000Z","0.167","3.883"
"2025-09-09T03:23:00.000Z","0.179","3.864"
"2025-09-09T03:24:00.000Z","0.294","3.82"
"2025-09-09T03:25:00.000Z","0.209","3.77"
"2025-09-09T03:26:00.000Z","0.419","3.704"
"2025-09-09T03:27:00.000Z","0.448","3.65"
"2025-09-09T03:28:00.000Z","0.452","3.599"
"2025-09-09T03:29:00.000Z","0.452","3.554"
"2025-09-09T03:30:00.000Z","0.451","3.522"
"2025-09-09T03:31:00.000Z","0.453","3.492"
"2025-09-09T03:32:00.000Z","0.466","3.472"
"2025-09-09T03:33:00.000Z","0.465","3.457"
"2025-09-09T03:34:00.000Z","0.48","3.442"
"2025-09-09T03:35:00.000Z","0.502","3.411"
"2025-09-09T03:36:00.000Z","0.514","3.352"
"2025-09-09T03:37:00.000Z","0.527","3.288"
"2025-09-09T03:38:00.000Z","0.537","3.254"
"2025-09-09T03:39:00.000Z","0.553","3.226"
"2025-09-09T03:40:00.000Z","0.653","3.179"
"2025-09-09T03:41:00.000Z","0.565","3.16"
"2025-09-09T03:42:00.000Z","0.556","3.135"
"2025-09-09T03:43:00.000Z","0.558","3.1"
"2025-09-09T03:44:00.000Z","0.578","3.068"
"2025-09-09T03:45:00.000Z","0.588","3.041"
"2025-09-09T03:46:00.000Z","0.585","3.004"
"2025-09-09T03:47:00.000Z","0.581","2.965"
"2025-09-09T03:48:00.000Z","0.749","2.93"
"2025-09-09T03:49:00.000Z","3.115","2.89"
"2025-09-09T03:50:00.000Z","2.303","2.857"
"2025-09-09T03:51:00.000Z","0.659","2.826"
"2025-09-09T03:52:00.000Z","0.658","2.782"
"2025-09-09T03:53:00.000Z","0.607","2.74"
"2025-09-09T03:54:00.000Z","0.603","2.695"
"2025-09-09T03:55:00.000Z","0.625","2.639"
"2025-09-09T03:56:00.000Z","0.796","2.596"
"2025-09-09T03:57:00.000Z","0.743","2.563"
"2025-09-09T03:58:00.000Z","0.688","2.618"
"2025-09-09T03:59:00.000Z","0.714","2.598"
"2025-09-09T04:00:00.000Z","0.718","2.574"
"2025-09-09T04:01:00.000Z","0.731","2.547"
"2025-09-09T04:02:00.000Z","0.742","2.517"
"2025-09-09T04:03:00.000Z","0.754","2.494"
"2025-09-09T04:04:00.000Z","0.741","2.466"
"2025-09-09T04:05:00.000Z","0.725","2.444"
"2025-09-09T04:06:00.000Z","0.705","2.424"
"2025-09-09T04:07:00.000Z","0.709","2.407"
"2025-09-09T04:08:00.000Z","0.702","2.39"
"2025-09-09T04:09:00.000Z","0.717","2.367"
"2025-09-09T04:10:00.000Z","0.727","2.344"
"2025-09-09T04:11:00.000Z","0.757","2.319"
"2025-09-09T04:12:00.000Z","0.864","2.287"
"2025-09-09T04:13:00.000Z","0.772","2.259"
"2025-09-09T04:14:00.000Z","0.769","2.23"
"2025-09-09T04:15:00.000Z","0.777","2.209"
"2025-09-09T04:16:00.000Z","0.784","2.184"
"2025-09-09T04:17:00.000Z","0.78","2.159"
"2025-09-09T04:18:00.000Z","0.779","2.14"
"2025-09-09T04:19:00.000Z","0.793","2.114"
"2025-09-09T04:20:00.000Z","0.789","2.081"
"2025-09-09T04:21:00.000Z","0.822","2.06"
"2025-09-09T04:22:00.000Z","0.82","2.006"
"2025-09-09T04:23:00.000Z","0.801","2.001"
"2025-09-09T04:24:00.000Z","0.806","1.974"
"2025-09-09T04:25:00.000Z","0.809","1.952"
"2025-09-09T04:26:00.000Z","0.815","1.938"
"2025-09-09T04:27:00.000Z","0.811","1.931"
"2025-09-09T04:28:00.000Z","0.936","1.908"
"2025-09-09T04:29:00.000Z","0.827","1.904"
"2025-09-09T04:30:00.000Z","0.819","1.889"
"2025-09-09T04:31:00.000Z","0.768","1.874"
"2025-09-09T04:32:00.000Z","0.754","1.832"
"2025-09-09T04:33:00.000Z","0.765","1.798"
"2025-09-09T04:34:00.000Z","0.753","1.806"
"2025-09-09T04:35:00.000Z","0.759","1.793"
"2025-09-09T04:36:00.000Z","0.761","1.769"
"2025-09-09T04:37:00.000Z","0.796","1.752"
"2025-09-09T04:38:00.000Z","0.884","1.732"
"2025-09-09T04:39:00.000Z","0.885","1.709"
"2025-09-09T04:40:00.000Z","0.88","1.682"
"2025-09-09T04:41:00.000Z","0.9","1.652"
"2025-09-09T04:42:00.000Z","0.831","1.621"
"2025-09-09T04:43:00.000Z","0.836","1.592"
"2025-09-09T04:44:00.000Z","0.957","1.569"
"2025-09-09T04:45:00.000Z","0.858","1.552"
"2025-09-09T04:46:00.000Z","0.852","1.516"
"2025-09-09T04:47:00.000Z","0.859","1.482"
"2025-09-09T04:48:00.000Z","1.054","1.448"
"2025-09-09T04:49:00.000Z","1.111","1.422"
"2025-09-09T04:50:00.000Z","1.172","1.381"
"2025-09-09T04:51:00.000Z","1.2","1.357"
"2025-09-09T04:52:00.000Z","1.18","1.318"
"2025-09-09T04:53:00.000Z","1.266","1.286"
"2025-09-09T04:54:00.000Z","1.263","1.258"
"2025-09-09T04:55:00.000Z","1.253","1.226"
"2025-09-09T04:56:00.000Z","1.261","1.192"
"2025-09-09T04:57:00.000Z","1.255","1.225"
"2025-09-09T04:58:00.000Z","1.263","1.298"
"2025-09-09T04:59:00.000Z","1.254","1.278"
"2025-09-09T05:00:00.000Z","1.373","1.259"
"2025-09-09T05:01:00.000Z","1.286","1.242"
"2025-09-09T05:02:00.000Z","1.269","1.222"
"2025-09-09T05:03:00.000Z","1.271","1.202"
"2025-09-09T05:04:00.000Z","1.259","1.185"
"2025-09-09T05:05:00.000Z","1.263","1.167"
"2025-09-09T05:06:00.000Z","1.283","1.144"
"2025-09-09T05:07:00.000Z","1.286","1.124"
"2025-09-09T05:08:00.000Z","1.294","1.11"
"2025-09-09T05:09:00.000Z","1.249","1.087"
"2025-09-09T05:10:00.000Z","1.175","1.069"
"2025-09-09T05:11:00.000Z","1.245","1.052"
"2025-09-09T05:12:00.000Z","1.238","1.035"
"2025-09-09T05:13:00.000Z","1.24","1.018"
"2025-09-09T05:14:00.000Z","1.246","1"
"2025-09-09T05:15:00.000Z","1.248","0.981"
"2025-09-09T05:16:00.000Z","1.355","0.962"
"2025-09-09T05:17:00.000Z","1.265","0.947"
"2025-09-09T05:18:00.000Z","1.26","0.929"
"2025-09-09T05:19:00.000Z","1.254","0.914"
"2025-09-09T05:20:00.000Z","1.257","0.892"
"2025-09-09T05:21:00.000Z","1.264","0.872"
"2025-09-09T05:22:00.000Z","1.272","0.854"
"2025-09-09T05:23:00.000Z","1.269","0.836"
"2025-09-09T05:24:00.000Z","1.273","0.819"
"2025-09-09T05:25:00.000Z","1.25","0.803"
"2025-09-09T05:26:00.000Z","1.289","0.786"
"2025-09-09T05:27:00.000Z","1.304","0.765"
"2025-09-09T05:28:00.000Z","1.318","0.741"
"2025-09-09T05:29:00.000Z","1.329","0.704"
"2025-09-09T05:30:00.000Z","1.347","0.666"
"2025-09-09T05:31:00.000Z","1.329","0.63"
"2025-09-09T05:32:00.000Z","1.374","0.58"
"2025-09-09T05:33:00.000Z","1.279","0.543"
"2025-09-09T05:34:00.000Z","1.26","0.501"
"2025-09-09T05:35:00.000Z","1.261","0.492"
"2025-09-09T05:36:00.000Z","1.314","0.469"
"2025-09-09T05:37:00.000Z","1.328","0.446"
"2025-09-09T05:38:00.000Z","1.323","0.42"
"2025-09-09T05:39:00.000Z","1.334","0.389"
"2025-09-09T05:40:00.000Z","1.327","0.377"
"2025-09-09T05:41:00.000Z","1.331","0.363"
"2025-09-09T05:42:00.000Z","1.295","0.34"
"2025-09-09T05:43:00.000Z","1.29","0.322"
"2025-09-09T05:44:00.000Z","1.296","0.305"
"2025-09-09T05:45:00.000Z","1.302","0.298"
"2025-09-09T05:46:00.000Z","1.194","0.288"
"2025-09-09T05:47:00.000Z","1.169","0.276"
"2025-09-09T05:48:00.000Z","1.284","0.267"
"2025-09-09T05:49:00.000Z","1.175","0.256"
"2025-09-09T05:50:00.000Z","1.17","0.251"
"2025-09-09T05:51:00.000Z","1.228","0.24"
"2025-09-09T05:52:00.000Z","1.255","0.226"
"2025-09-09T05:53:00.000Z","1.288","0.218"
"2025-09-09T05:54:00.000Z","1.244","0.209"
"2025-09-09T05:55:00.000Z","1.132","0.194"
"2025-09-09T05:56:00.000Z","1.643","0.188"
"2025-09-09T05:57:00.000Z","4.417","0.178"
"2025-09-09T05:58:00.000Z","4.451","0.171"
"2025-09-09T05:59:00.000Z","2.996","0.168"
"2025-09-09T06:00:00.000Z","2.062","0.164"
"2025-09-09T06:01:00.000Z","2.11","0.156"
"2025-09-09T06:02:00.000Z","2.169","0.153"
"2025-09-09T06:03:00.000Z","2.251","0.148"
"2025-09-09T06:04:00.000Z","2.413","0.145"
"2025-09-09T06:05:00.000Z","2.335","0.141"
"2025-09-09T06:06:00.000Z","2.526","0.136"
"2025-09-09T06:07:00.000Z","2.526","0.134"
"2025-09-09T06:08:00.000Z","2.495","0.134"
"2025-09-09T06:09:00.000Z","2.503","0.134"
"2025-09-09T06:10:00.000Z","2.492","0.13"
"2025-09-09T06:11:00.000Z","2.514","0.127"
"2025-09-09T06:12:00.000Z","2.466","0.127"
"2025-09-09T06:13:00.000Z","2.454","0.125"
"2025-09-09T06:14:00.000Z","2.43","0.126"
"2025-09-09T06:15:00.000Z","2.49","0.123"
"2025-09-09T06:16:00.000Z","2.442","0.122"
"2025-09-09T06:17:00.000Z","2.433","0.12"
"2025-09-09T06:18:00.000Z","2.395","0.118"
"2025-09-09T06:19:00.000Z","2.349","0.115"
"2025-09-09T06:20:00.000Z","3.681","0.113"
"2025-09-09T06:21:00.000Z","3.502","0.111"
"2025-09-09T06:22:00.000Z","2.273","0.104"
"2025-09-09T06:23:00.000Z","2.253","0.099"
"2025-09-09T06:24:00.000Z","2.249","0.097"
"2025-09-09T06:25:00.000Z","2.251","0.093"
"2025-09-09T06:26:00.000Z","2.241","0.088"
"2025-09-09T06:27:00.000Z","2.239","0.084"
"2025-09-09T06:28:00.000Z","2.252","0.08"
"2025-09-09T06:29:00.000Z","2.255","0.075"
"2025-09-09T06:30:00.000Z","2.263","0.069"
"2025-09-09T06:31:00.000Z","2.261","0.065"
"2025-09-09T06:32:00.000Z","2.253","0.06"
"2025-09-09T06:33:00.000Z","2.192","0.056"
"2025-09-09T06:34:00.000Z","2.17","0.052"
"2025-09-09T06:35:00.000Z","3.742","0.048"
"2025-09-09T06:36:00.000Z","2.205","0.045"
"2025-09-09T06:37:00.000Z","3.38","0.041"
"2025-09-09T06:38:00.000Z","3.963","0.037"
"2025-09-09T06:39:00.000Z","2.161","0.025"
"2025-09-09T06:40:00.000Z","2.237","0.012"
"2025-09-09T06:41:00.000Z","2.243","0.011"
"2025-09-09T06:42:00.000Z","2.241","0.01"
"2025-09-09T06:43:00.000Z","2.231","0.006"
"2025-09-09T06:44:00.000Z","2.243","0"
"2025-09-09T06:45:00.000Z","2.243","0"
"2025-09-09T06:46:00.000Z","2.252","0"
"2025-09-09T06:47:00.000Z","2.254","0"
"2025-09-09T06:48:00.000Z","2.815","0"
"2025-09-09T06:49:00.000Z","2.257","0"
"2025-09-09T06:50:00.000Z","2.258","0"
"2025-09-09T06:51:00.000Z","1.471","0"
"2025-09-09T06:52:00.000Z","1.027","0"
"2025-09-09T06:53:00.000Z","0.861","0"
"2025-09-09T06:54:00.000Z","0.842","0"
"2025-09-09T06:55:00.000Z","0.844","0"
"2025-09-09T06:56:00.000Z","0.845","0"
"2025-09-09T06:57:00.000Z","0.86","0"
"2025-09-09T06:58:00.000Z","0.872","0"
"2025-09-09T06:59:00.000Z","0.882","0"
"2025-09-09T07:00:00.000Z","0.889","0"
"2025-09-09T07:01:00.000Z","0.894","0"
"2025-09-09T07:02:00.000Z","0.896","0"
"2025-09-09T07:03:00.000Z","0.896","0"
"2025-09-09T07:04:00.000Z","0.892","0"
"2025-09-09T07:05:00.000Z","0.899","0"
"2025-09-09T07:06:00.000Z","0.891","0"
"2025-09-09T07:07:00.000Z","0.946","0"
"2025-09-09T07:08:00.000Z","1.115","0"
"2025-09-09T07:09:00.000Z","1.364","0"
"2025-09-09T07:10:00.000Z","1.602","0"
"2025-09-09T07:11:00.000Z","1.826","0"
"2025-09-09T07:12:00.000Z","1.923","0"
"2025-09-09T07:13:00.000Z","1.924","0"
"2025-09-09T07:14:00.000Z","1.925","0"
"2025-09-09T07:15:00.000Z","1.928","0"
"2025-09-09T07:16:00.000Z","2.01","0"
"2025-09-09T07:17:00.000Z","2.673","0"
"2025-09-09T07:18:00.000Z","3.993","0"
"2025-09-09T07:19:00.000Z","3.472","0"
"2025-09-09T07:20:00.000Z","3.318","0"
"2025-09-09T07:21:00.000Z","3.357","0"
"2025-09-09T07:22:00.000Z","3.378","0"
"2025-09-09T07:23:00.000Z","3.385","0"
"2025-09-09T07:24:00.000Z","3.037","0"
"2025-09-09T07:25:00.000Z","3.065","0"
"2025-09-09T07:26:00.000Z","3.043","0"
"2025-09-09T07:27:00.000Z","3.05","0"
"2025-09-09T07:28:00.000Z","3.066","0"
"2025-09-09T07:29:00.000Z","3.085","0"
"2025-09-09T07:30:00.000Z","3.088","0"
"2025-09-09T07:31:00.000Z","3.105","0"
"2025-09-09T07:32:00.000Z","3.222","0"
"2025-09-09T07:33:00.000Z","3.227","0"
"2025-09-09T07:34:00.000Z","3.239","0"
"2025-09-09T07:35:00.000Z","3.342","0"
"2025-09-09T07:36:00.000Z","3.37","0"
"2025-09-09T07:37:00.000Z","3.323","0"
"2025-09-09T07:38:00.000Z","3.339","0"
"2025-09-09T07:39:00.000Z","3.391","0"
"2025-09-09T07:40:00.000Z","3.477","0"
"2025-09-09T07:41:00.000Z","3.528","0"
"2025-09-09T07:42:00.000Z","3.546","0"
"2025-09-09T07:43:00.000Z","3.57","0"
"2025-09-09T07:44:00.000Z","3.647","0"
"2025-09-09T07:45:00.000Z","3.656","0"
"2025-09-09T07:46:00.000Z","3.673","0"
"2025-09-09T07:47:00.000Z","3.667","0"
"2025-09-09T07:48:00.000Z","3.661","0"
"2025-09-09T07:49:00.000Z","3.653","0"
"2025-09-09T07:50:00.000Z","3.681","0"
"2025-09-09T07:51:00.000Z","3.668","0"
"2025-09-09T07:52:00.000Z","3.703","0"
"2025-09-09T07:53:00.000Z","3.698","0"
"2025-09-09T07:54:00.000Z","3.698","0"
"2025-09-09T07:55:00.000Z","3.656","0"
"2025-09-09T07:56:00.000Z","3.668","0"
"2025-09-09T07:57:00.000Z","3.674","0"
"2025-09-09T07:58:00.000Z","3.665","0"
"2025-09-09T07:59:00.000Z","3.655","0"
"2025-09-09T08:00:00.000Z","3.533","0"
"2025-09-09T08:01:00.000Z","3.554","0"
"2025-09-09T08:02:00.000Z","3.837","0"
"2025-09-09T08:03:00.000Z","3.821","0"
"2025-09-09T08:04:00.000Z","3.323","0"
"2025-09-09T08:05:00.000Z","1.973","0"
"2025-09-09T08:06:00.000Z","1.777","0"
"2025-09-09T08:07:00.000Z","1.774","0"
"2025-09-09T08:08:00.000Z","1.799","0"
"2025-09-09T08:09:00.000Z","1.822","0"
"2025-09-09T08:10:00.000Z","1.864","0"
"2025-09-09T08:11:00.000Z","1.872","0"
"2025-09-09T08:12:00.000Z","1.863","0"
"2025-09-09T08:13:00.000Z","1.874","0"
"2025-09-09T08:14:00.000Z","1.872","0"
"2025-09-09T08:15:00.000Z","1.833","0"
"2025-09-09T08:16:00.000Z","1.848","0"
"2025-09-09T08:17:00.000Z","1.854","0"
"2025-09-09T08:18:00.000Z","1.665","0"
"2025-09-09T08:19:00.000Z","1.306","0"
"2025-09-09T08:20:00.000Z","1.293","0"
"2025-09-09T08:21:00.000Z","1.428","0"
"2025-09-09T08:22:00.000Z","1.289","0"
"2025-09-09T08:23:00.000Z","1.284","0"
"2025-09-09T08:24:00.000Z","1.287","0"
"2025-09-09T08:25:00.000Z","1.708","0"
"2025-09-09T08:26:00.000Z","2.223","0"
"2025-09-09T08:27:00.000Z","2.125","0"
"2025-09-09T08:28:00.000Z","2.134","0"
"2025-09-09T08:29:00.000Z","2.149","0"
"2025-09-09T08:30:00.000Z","2.471","0"
"2025-09-09T08:31:00.000Z","2.881","0"
"2025-09-09T08:32:00.000Z","2.872","0"
"2025-09-09T08:33:00.000Z","2.843","0"
"2025-09-09T08:34:00.000Z","2.802","0"
"2025-09-09T08:35:00.000Z","2.783","0"
"2025-09-09T08:36:00.000Z","2.839","0"
"2025-09-09T08:37:00.000Z","2.976","0"
"2025-09-09T08:38:00.000Z","2.854","0"
"2025-09-09T08:39:00.000Z","3.004","0"
"2025-09-09T08:40:00.000Z","4.904","0"
"2025-09-09T08:41:00.000Z","4.384","0"
"2025-09-09T08:42:00.000Z","2.784","0"
"2025-09-09T08:43:00.000Z","2.77","0"
"2025-09-09T08:44:00.000Z","2.779","0"
"2025-09-09T08:45:00.000Z","2.753","0"
"2025-09-09T08:46:00.000Z","2.729","0"
"2025-09-09T08:47:00.000Z","2.726","0"
"2025-09-09T08:48:00.000Z","2.726","0"
"2025-09-09T08:49:00.000Z","2.723","0"
"2025-09-09T08:50:00.000Z","2.732","0"
"2025-09-09T08:51:00.000Z","2.677","0"
"2025-09-09T08:52:00.000Z","2.656","0"
"2025-09-09T08:53:00.000Z","2.764","0"
"2025-09-09T08:54:00.000Z","2.981","0"
"2025-09-09T08:55:00.000Z","2.988","0"
"2025-09-09T08:56:00.000Z","2.939","0"
"2025-09-09T08:57:00.000Z","2.936","0"
"2025-09-09T08:58:00.000Z","2.937","0"
"2025-09-09T08:59:00.000Z","2.927","0"
"2025-09-09T09:00:00.000Z","6.094","0"
"2025-09-09T09:01:00.000Z","6.939","0"
"2025-09-09T09:02:00.000Z","6.953","0"
"2025-09-09T09:03:00.000Z","6.956","0"
"2025-09-09T09:04:00.000Z","6.954","0"
"2025-09-09T09:05:00.000Z","6.943","0"
"2025-09-09T09:06:00.000Z","6.948","0"
"2025-09-09T09:07:00.000Z","6.932","0"
"2025-09-09T09:08:00.000Z","6.927","0"
"2025-09-09T09:09:00.000Z","7.083","0"
"2025-09-09T09:10:00.000Z","6.652","0"
"2025-09-09T09:11:00.000Z","6.637","0"
"2025-09-09T09:12:00.000Z","6.664","0"
"2025-09-09T09:13:00.000Z","6.651","0"
"2025-09-09T09:14:00.000Z","6.637","0"
"2025-09-09T09:15:00.000Z","6.654","0"
"2025-09-09T09:16:00.000Z","6.66","0"
"2025-09-09T09:17:00.000Z","6.654","0"
"2025-09-09T09:18:00.000Z","6.668","0"
"2025-09-09T09:19:00.000Z","6.674","0"
"2025-09-09T09:20:00.000Z","6.646","0"
"2025-09-09T09:21:00.000Z","6.614","0"
"2025-09-09T09:22:00.000Z","8.289","0"
"2025-09-09T09:23:00.000Z","8.854","0"
"2025-09-09T09:24:00.000Z","8.846","0"
"2025-09-09T09:25:00.000Z","8.973","0"
"2025-09-09T09:26:00.000Z","8.614","0"
"2025-09-09T09:27:00.000Z","6.543","0"
"2025-09-09T09:28:00.000Z","6.714","0"
"2025-09-09T09:29:00.000Z","6.804","0"
"2025-09-09T09:30:00.000Z","7.675","0"
"2025-09-09T09:31:00.000Z","8.059","0"
"2025-09-09T09:32:00.000Z","9.048","0"
"2025-09-09T09:33:00.000Z","9.016","0"
"2025-09-09T09:34:00.000Z","9.102","0"
"2025-09-09T09:35:00.000Z","11.285","0"
"2025-09-09T09:36:00.000Z","11.557","0"
"2025-09-09T09:37:00.000Z","11.508","0"
"2025-09-09T09:38:00.000Z","11.562","0"
"2025-09-09T09:39:00.000Z","11.621","0"
"2025-09-09T09:40:00.000Z","11.497","0"
"2025-09-09T09:41:00.000Z","11.618","0"
"2025-09-09T09:42:00.000Z","11.436","0"
"2025-09-09T09:43:00.000Z","11.557","0"
"2025-09-09T09:44:00.000Z","11.623","0"
"2025-09-09T09:45:00.000Z","9.861","0"
"2025-09-09T09:46:00.000Z","9.217","0"
"2025-09-09T09:47:00.000Z","9.372","0"
"2025-09-09T09:48:00.000Z","9.547","0"
"2025-09-09T09:49:00.000Z","9.517","0"
"2025-09-09T09:50:00.000Z","9.437","0"
"2025-09-09T09:51:00.000Z","9.474","0"
"2025-09-09T09:52:00.000Z","9.538","0"
"2025-09-09T09:53:00.000Z","9.637","0"
"2025-09-09T09:54:00.000Z","9.598","0"
"2025-09-09T09:55:00.000Z","9.586","0"
"2025-09-09T09:56:00.000Z","9.658","0"
"2025-09-09T09:57:00.000Z","9.564","0"
"2025-09-09T09:58:00.000Z","9.388","0"
"2025-09-09T09:59:00.000Z","9.38","0"
"2025-09-09T10:00:00.000Z","11.118","0"
"2025-09-09T10:01:00.000Z","11.717","0"
"2025-09-09T10:02:00.000Z","11.603","0"
"2025-09-09T10:03:00.000Z","11.68","0"
"2025-09-09T10:04:00.000Z","11.633","0"
"2025-09-09T10:05:00.000Z","11.494","0"
"2025-09-09T10:06:00.000Z","10.579","0"
"2025-09-09T10:07:00.000Z","9.114","0"
"2025-09-09T10:08:00.000Z","9.202","0"
"2025-09-09T10:09:00.000Z","9.439","0"
"2025-09-09T10:10:00.000Z","9.457","0"
"2025-09-09T10:11:00.000Z","9.427","0"
"2025-09-09T10:12:00.000Z","9.411","0"
"2025-09-09T10:13:00.000Z","9.548","0"
"2025-09-09T10:14:00.000Z","9.353","0"
"2025-09-09T10:15:00.000Z","9.016","0"
"2025-09-09T10:16:00.000Z","9.004","0"
