entity_id,state,last_changed
sensor.sigen_consumed_power,2.482,2025-09-15T22:42:16.670Z
sensor.sigen_consumed_power,2.498,2025-09-15T22:42:21.436Z
sensor.sigen_consumed_power,2.506,2025-09-15T22:42:26.517Z
sensor.sigen_consumed_power,2.497,2025-09-15T22:42:26.716Z
sensor.sigen_consumed_power,2.521,2025-09-15T22:42:36.807Z
sensor.sigen_consumed_power,2.518,2025-09-15T22:42:36.946Z
sensor.sigen_consumed_power,2.502,2025-09-15T22:42:41.839Z
sensor.sigen_consumed_power,2.493,2025-09-15T22:42:46.957Z
sensor.sigen_consumed_power,2.515,2025-09-15T22:42:47.085Z
sensor.sigen_consumed_power,2.532,2025-09-15T22:42:52.191Z
sensor.sigen_consumed_power,2.033,2025-09-15T22:42:57.251Z
sensor.sigen_consumed_power,0.04,2025-09-15T22:42:57.327Z
sensor.sigen_consumed_power,0.031,2025-09-15T22:43:02.347Z
sensor.sigen_consumed_power,0.072,2025-09-15T22:43:07.382Z
sensor.sigen_consumed_power,0.064,2025-09-15T22:43:07.517Z
sensor.sigen_consumed_power,0.067,2025-09-15T22:43:12.677Z
sensor.sigen_consumed_power,0.078,2025-09-15T22:43:17.512Z
sensor.sigen_consumed_power,0.077,2025-09-15T22:43:17.697Z
sensor.sigen_consumed_power,0.079,2025-09-15T22:43:22.907Z
sensor.sigen_consumed_power,0.082,2025-09-15T22:43:27.642Z
sensor.sigen_consumed_power,0.077,2025-09-15T22:43:28.127Z
sensor.sigen_consumed_power,0.076,2025-09-15T22:43:33.248Z
sensor.sigen_consumed_power,0.087,2025-09-15T22:43:37.673Z
sensor.sigen_consumed_power,0.094,2025-09-15T22:43:38.358Z
sensor.sigen_consumed_power,0.088,2025-09-15T22:43:43.578Z
sensor.sigen_consumed_power,0.073,2025-09-15T22:43:47.700Z
sensor.sigen_consumed_power,0.077,2025-09-15T22:43:48.622Z
sensor.sigen_consumed_power,0.075,2025-09-15T22:43:53.708Z
sensor.sigen_consumed_power,0.091,2025-09-15T22:43:57.832Z
sensor.sigen_consumed_power,0.093,2025-09-15T22:43:58.755Z
sensor.sigen_consumed_power,0.092,2025-09-15T22:44:03.838Z
sensor.sigen_consumed_power,0.089,2025-09-15T22:44:07.861Z
sensor.sigen_consumed_power,0.085,2025-09-15T22:44:08.987Z
sensor.sigen_consumed_power,0.088,2025-09-15T22:44:14.180Z
sensor.sigen_consumed_power,0.071,2025-09-15T22:44:17.890Z
sensor.sigen_consumed_power,0.086,2025-09-15T22:44:28.022Z
sensor.sigen_consumed_power,0.095,2025-09-15T22:44:29.658Z
sensor.sigen_consumed_power,0.076,2025-09-15T22:44:34.848Z
sensor.sigen_consumed_power,0.078,2025-09-15T22:44:38.253Z
sensor.sigen_consumed_power,0.104,2025-09-15T22:44:39.895Z
sensor.sigen_consumed_power,0.097,2025-09-15T22:44:44.978Z
sensor.sigen_consumed_power,0.264,2025-09-15T22:44:48.287Z
sensor.sigen_consumed_power,0.244,2025-09-15T22:44:50.022Z
sensor.sigen_consumed_power,0.248,2025-09-15T22:44:55.108Z
sensor.sigen_consumed_power,0.223,2025-09-15T22:44:58.448Z
sensor.sigen_ess_charge_discharge_power,0.000,2025-09-15T22:30:00.000Z
sensor.sigen_grid_sensor_import_power,0,2025-09-15T22:30:00.000Z
sensor.sigen_grid_sensor_export_power,5.114,2025-09-15T22:30:00.000Z
sensor.sigen_grid_sensor_export_power,4.99,2025-09-15T22:30:02.790Z
sensor.sigen_grid_sensor_export_power,5.002,2025-09-15T22:30:07.820Z
sensor.sigen_grid_sensor_export_power,5.01,2025-09-15T22:30:12.921Z
sensor.sigen_grid_sensor_export_power,4.995,2025-09-15T22:30:18.050Z
sensor.sigen_grid_sensor_export_power,5.0,2025-09-15T22:30:23.070Z
sensor.sigen_grid_sensor_export_power,4.999,2025-09-15T22:30:28.250Z
sensor.sigen_grid_sensor_export_power,5.009,2025-09-15T22:30:33.281Z
sensor.sigen_grid_sensor_export_power,4.998,2025-09-15T22:30:38.310Z
sensor.sigen_grid_sensor_export_power,5.004,2025-09-15T22:30:43.330Z
sensor.sigen_grid_sensor_export_power,5.002,2025-09-15T22:30:48.350Z
sensor.sigen_grid_sensor_export_power,5.003,2025-09-15T22:30:53.460Z
sensor.sigen_grid_sensor_export_power,5.002,2025-09-15T22:30:58.480Z
sensor.sigen_grid_sensor_export_power,5.005,2025-09-15T22:31:08.880Z
sensor.sigen_grid_sensor_export_power,4.994,2025-09-15T22:31:13.960Z
sensor.sigen_grid_sensor_export_power,5.0,2025-09-15T22:31:18.990Z
sensor.sigen_grid_sensor_export_power,4.999,2025-09-15T22:31:24.012Z
sensor.sigen_grid_sensor_export_power,5.005,2025-09-15T22:31:29.032Z
sensor.sigen_grid_sensor_export_power,4.993,2025-09-15T22:31:39.082Z
sensor.sigen_grid_sensor_export_power,5.008,2025-09-15T22:31:44.111Z
sensor.sigen_grid_sensor_export_power,4.998,2025-09-15T22:31:49.131Z
sensor.sigen_grid_sensor_export_power,5.005,2025-09-15T22:31:54.150Z
sensor.sigen_grid_sensor_export_power,5.006,2025-09-15T22:31:59.171Z
sensor.sigen_grid_sensor_export_power,4.997,2025-09-15T22:32:04.191Z
sensor.sigen_grid_sensor_export_power,4.993,2025-09-15T22:32:09.244Z
sensor.sigen_grid_sensor_export_power,5.004,2025-09-15T22:32:14.262Z
sensor.sigen_grid_sensor_export_power,4.999,2025-09-15T22:32:19.281Z
sensor.sigen_grid_sensor_export_power,5.004,2025-09-15T22:32:24.331Z
sensor.sigen_grid_sensor_export_power,5.006,2025-09-15T22:32:29.451Z
sensor.sigen_grid_sensor_export_power,4.998,2025-09-15T22:32:34.471Z
sensor.sigen_grid_sensor_export_power,4.996,2025-09-15T22:32:39.581Z
sensor.sigen_grid_sensor_export_power,5.01,2025-09-15T22:32:44.639Z
sensor.sigen_grid_sensor_export_power,4.992,2025-09-15T22:32:49.898Z
sensor.sigen_grid_sensor_export_power,5.001,2025-09-15T22:32:54.913Z
sensor.sigen_grid_sensor_export_power,4.999,2025-09-15T22:32:59.941Z
sensor.sigen_grid_sensor_export_power,5.002,2025-09-15T22:33:04.961Z
sensor.sigen_grid_sensor_export_power,4.891,2025-09-15T22:33:15.033Z
sensor.sigen_grid_sensor_export_power,5.11,2025-09-15T22:33:20.162Z
sensor.sigen_grid_sensor_export_power,4.992,2025-09-15T22:33:25.203Z
sensor.sigen_grid_sensor_export_power,5.008,2025-09-15T22:33:30.231Z
sensor.sigen_grid_sensor_export_power,4.994,2025-09-15T22:33:35.253Z
sensor.sigen_grid_sensor_export_power,5.001,2025-09-15T22:33:40.371Z
